age,pred
30,43.01865188
30,44.3004535
42,51.65089346
38,47.13688312
38,51.91264031
52,53.88206448
52,51.12931862
52,56.74806977
52,52.95078223
38,52.67648335
38,46.54882581
52,56.87813723
52,54.83496729
65,60.53388205
65,54.86185498
46,48.64876035
46,47.35921274
46,42.24163785
46,50.03999318
53,53.59942379
53,48.29471407
53,48.11238959
53,43.63856516
50,54.51989776
50,50.53220841
50,55.46240435
50,51.84492043
46,50.83962841
46,46.02603023
46,47.46212676
46,45.93237325
54,49.16734305
54,47.19797931
43,48.57474094
43,47.76284655
55,40.16994044
55,50.98224785
54,52.27979135
55,47.67872828
55,54.09215415
42,49.61085961
48,44.72789709
48,47.08898212
23,44.06619228
23,36.09298682
23,38.56928108
23,40.03763018
65,52.93141689
65,47.88412656
48,49.00157155
48,47.76201346
27,37.54880399
27,47.5233984
32,35.95740508
32,34.87066954
32,26.93834415
32,48.16357266
46,51.66271937
46,47.53037953
46,53.50400483
46,54.23502745
50,46.6583554
27,42.90469282
59,56.06013892
59,58.513779
64,55.54786605
64,57.85584881
64,53.4333005
64,55.24610959
59,54.91854968
59,51.69087656
59,48.20144045
59,58.80633033
42,49.2109681
45,52.60834672
45,44.55302978
42,46.46216745
48,50.23533113
48,47.03685456
64,43.13213767
64,45.9760111
54,51.56890594
54,49.63239157
54,55.48973574
54,52.37368248
64,51.04348129
64,52.22083427
50,41.53169861
65,51.36259672
65,62.08888596
65,61.97593741
65,61.67368831
27,37.0420176
27,42.43972108
27,42.08092755
27,42.55991693
48,65.21032839
48,44.57108522
50,45.138314
51,53.64433862
51,49.23829276
50,41.99954135
46,54.70679312
46,48.61241712
51,52.62263837
51,50.96753276
61,57.41550084
40,49.95904956
46,49.21756915
46,45.36155095
61,57.40912143
59,56.76384958
40,45.28506927
59,59.30997308
54,52.28540413
54,51.92423021
43,49.91336356
57,53.27645269
57,53.70255074
57,51.55298289
57,52.24187594
51,54.31728205
51,52.95989372
51,52.35633519
51,59.07413698
59,51.6665403
43,44.47662806
59,55.57778572
49,50.29260886
49,49.51882612
41,47.08429661
41,43.21416626
41,45.77486297
41,46.57277751
42,39.6429436
42,44.81854405
42,41.45796637
42,47.75204625
57,53.8369105
57,57.39367091
54,53.41825282
54,58.02579417
54,55.12481162
54,52.6941817
45,48.59287416
45,49.47493858
57,55.35648991
57,50.100121
62,46.73557392
62,48.67585392
62,55.67549487
60,50.15733907
60,54.27288051
60,51.17395259
57,47.14820864
57,56.59546309
57,47.98001706
37,57.3727208
37,48.85361075
37,56.16269572
58,53.40883792
58,54.97956752
58,57.11630437
24,42.17408433
24,41.33221855
24,38.59407184
30,45.0978568
30,45.08423741
30,37.05241593
58,54.17171157
58,59.94321075
58,50.66901737
28,40.6798117
28,43.84199396
50,48.19109362
50,46.3994599
19,45.42440406
19,46.09087089
34,41.37351209
34,53.18252461
43,40.79484065
43,48.71462948
43,44.1766966
27,38.76241141
22,49.19038296
22,36.03931646
30,36.53297092
28,28.94422043
28,32.44035491
25,34.15571285
25,44.92722761
27,33.11217888
27,30.69212673
27,31.46232963
29,30.01849971
29,39.5989509
29,37.94048874
24,26.89242765
24,30.64923135
20,25.86405795
28,43.05958768
23,42.06275111
27,37.81072662
27,40.87979382
22,27.60503388
22,25.14495875
22,26.90373905
27,31.58645233
27,34.40081874
27,40.17903126
27,43.67494048
22,24.65029509
22,25.58101411
28,32.26408361
28,32.08052943
26,29.03486222
26,27.67217737
26,27.39324555
26,28.85205461
38,38.01737649
38,42.58540232
27,38.72232888
27,39.703995
23,27.1928398
23,25.90335681
27,37.36864711
27,33.1900456
24,43.00011287
23,44.62149968
23,27.54859178
23,35.35357269
29,25.80929097
29,34.74832465
31,58.42342828
26,26.78735849
26,35.64771131
24,30.83659021
25,29.29339001
19,23.72015521
23,29.95407973
24,45.12182689
21,30.3309888
26,42.06570668
30,30.01417737
29,36.45989829
24,28.32376306
32,39.97094035
31,50.42995908
38,37.04661408
38,36.21816775
19,38.17258252
22,39.54580804
22,42.71055768
25,31.38976762
24,41.95605862
27,33.43395968
29,24.86503419
29,24.28951695
27,23.61088691
27,24.10489847
23,27.3246486
28,24.94417315
28,24.36250439
36,32.1598509
18,39.75467081
21,23.73368552
33,46.24426168
33,22.1141951
35,42.99081499
35,44.77763117
35,40.12890946
28,29.70358476
28,31.10931875
37,35.11467184
25,37.06980476
25,28.0366386
23,36.99258396
23,31.84049682
25,31.46846253
25,27.64487584
38,35.99838801
38,27.8750943
33,18.51711578
33,49.98269472
28,40.47062258
28,33.12133176
23,27.27633236
23,23.75632359
37,38.75662533
37,34.22088513
39,42.53101156
27,29.78174702
27,30.92054139
20,40.43081226
20,36.13064928
26,30.57914744
26,50.80660301
23,34.50077599
26,35.28195379
26,33.45703366
18,43.11351463
22,31.44116785
22,34.13664829
27,39.69654002
27,37.147451
26,25.69717249
26,25.07409503
21,29.16396612
21,43.75634069
23,34.88523185
29,34.58964365
29,27.52534055
21,33.94627798
23,24.57587863
21,34.45253292
27,27.19089714
20,29.19702954
20,21.46967054
20,30.79020102
19,38.49824322
19,33.60502453
27,29.5483576
21,30.24950384
21,38.19308844
39,34.53009028
39,49.45118175
26,36.48532681
26,37.41618299
27,37.89349568
21,31.11923443
43,38.20711352
43,40.57224448
43,45.39797782
43,42.80572911
43,45.31096032
43,37.01012851
43,42.20791043
43,48.44829235
43,41.04233339
43,43.61796314
43,46.71789587
43,44.50388631
43,41.45845427
43,48.64105123
43,47.5458932
43,48.49291486
76,72.55645895
76,56.80128647
76,73.40958053
76,63.04772132
76,63.54049795
76,81.40354007
76,79.09394405
76,80.81953877
76,87.35531606
76,74.35255623
76,79.34227779
76,76.7145196
76,73.70413092
76,82.15668911
76,79.18304052
43,42.7194366
43,51.68036145
43,45.62344321
43,45.82271863
43,45.85690785
43,40.70801023
43,42.84870508
43,48.58988909
43,47.36870058
43,44.05521708
47,41.67966413
47,47.39971385
47,45.83798391
47,45.07965258
47,44.84510148
47,40.88496123
47,47.21367593
47,47.77453434
47,34.82953041
47,49.33386693
47,43.09535958
47,42.22050224
47,44.48667776
47,45.57279019
47,41.62806036
47,39.80077473
47,38.41892006
47,45.81298666
47,41.70622142
47,34.4319852
47,40.05497169
47,40.22142919
47,37.5473294
47,44.69069589
76,68.25231592
76,65.27839964
76,60.64750932
76,69.74037553
76,72.50027356
76,64.93572254
76,55.33655057
76,35.7641979
76,45.28305481
76,54.12282465
76,76.85538753
76,58.21931832
32,30.10522382
32,25.23200037
32,43.70920223
32,37.66045264
32,35.76381576
32,33.24652006
32,30.15319056
32,31.37962215
32,30.14882597
32,35.79061278
32,29.54138298
53,52.55651523
53,55.99651063
53,48.50338601
53,52.32852649
53,49.88857951
53,46.82600812
53,44.78584946
53,52.69981448
53,50.56982279
53,46.18903929
53,56.19642764
53,49.72913524
53,53.25384924
56,40.86506137
56,42.86556677
56,51.76228208
56,52.95614209
56,53.04345594
56,49.91981341
56,55.30661489
56,53.84182471
56,50.98552096
56,54.4196622
56,51.64882601
56,48.5639326
51,51.6893498
51,48.05604698
51,52.54016648
51,47.63776826
51,46.28040651
51,54.52808494
51,52.7531213
51,53.93536291
51,53.7451167
51,57.81998052
51,53.74196427
51,50.8361564
51,44.6084557
51,42.91947253
37,36.7149991
37,41.53413624
37,38.09741689
37,31.32247269
37,41.05147547
37,42.40966527
37,39.65186248
37,37.86998316
37,38.33116083
37,38.02879676
37,35.34927245
37,37.27976795
37,44.99257081
37,34.50282723
37,39.27879184
37,33.63279432
37,41.67467312
37,35.63663457
37,38.8290935
37,40.66108837
37,37.02105146
37,36.14380761
37,33.17815457
37,46.96301733
37,39.71862116
37,34.69727054
37,36.1783421
37,37.33027303
37,37.90969176
37,37.76306128
37,31.88567591
37,36.76909129
37,32.20105044
37,31.88041859
37,37.49604383
37,32.33716897
26,37.7250755
26,26.22115442
26,33.38064184
26,34.01879058
26,34.66615427
26,30.61100813
26,31.20674436
26,23.82457618
26,35.0772784
26,32.17835734
26,29.44224888
26,40.28141676
26,34.79533149
26,32.47826752
26,38.24227979
26,28.75869082
26,33.34089342
26,43.69651684
26,33.48554472
26,30.95297491
26,36.22305917
50,45.17094464
50,49.31865709
50,43.74226465
50,47.55343448
50,45.09424422
50,54.79270451
50,49.89924485
50,43.92766116
50,51.49439548
50,48.72481437
50,49.43811353
50,49.07719545
50,52.09540306
50,50.01061437
50,49.90179523
50,49.27198851
50,50.123294
50,51.21015371
50,46.09622864
50,47.06648582
50,48.39420757
50,48.84269943
50,49.24372389
32,29.21314171
32,30.55071084
32,30.39799454
32,28.79755176
32,37.40467838
32,31.04161325
32,30.47861959
32,31.23859799
32,36.08184526
32,28.28671978
32,30.42232123
32,36.23114727
32,30.13886782
32,38.21504973
32,31.19271855
32,33.28057699
32,46.99453313
32,30.04062255
32,29.45961811
32,33.35798784
45,35.60948626
45,39.58716274
45,36.56110772
45,41.31710444
45,40.62896474
45,34.00211086
45,43.85724317
45,42.08260568
45,71.3606163
45,47.15082672
45,44.85273694
45,47.48145551
45,47.18939767
45,41.68991301
45,42.08939786
45,37.31137263
45,41.84750739
45,38.30341024
45,38.64487571
45,43.27639927
45,41.94202869
45,44.01566551
45,43.14160345
39,34.25681394
47,46.75361585
38,42.48036527
38,47.89970215
38,41.99225443
38,38.95062685
38,39.41946176
38,44.94969012
38,39.92433822
38,39.72677667
38,41.65750581
69,46.42306965
69,66.63165275
69,51.88257889
69,40.56396364
69,72.45837132
69,54.6585089
69,71.53599381
69,77.24290806
69,78.63887086
69,74.98144834
69,65.85994834
69,70.00234794
69,70.51337192
69,65.66146058
69,62.6791015
69,56.05917653
69,63.67529322
69,55.85118369
69,59.92248991
69,47.64878509
69,48.70640725
60,42.59617
60,55.70923884
60,57.43867482
60,60.99391429
60,59.86228756
60,50.99309744
60,56.20777131
60,58.72463607
60,51.59235371
60,53.21233636
60,63.63411496
60,56.5503665
40,43.82072948
36,32.73422415
36,32.64541885
36,46.02279075
36,39.57735639
36,48.99265187
36,34.21637611
36,33.12343766
36,33.42512133
36,30.4673819
36,33.61921128
36,32.15913907
36,33.25956405
36,33.58329072
36,38.52756432
36,37.8174438
36,40.03442587
36,38.76673147
36,37.52775913
36,47.32262937
36,45.67368471
36,47.59458179
36,36.96577112
36,44.94907791
36,35.60496429
33,37.05690336
33,33.71817675
33,36.14947845
33,39.22093628
33,37.89949597
33,39.22212293
33,31.74248685
33,34.48024784
33,32.83154901
33,34.31477738
33,38.79512963
33,42.51398104
32,36.5839323
32,38.94896806
32,42.59846232
32,31.21240605
32,33.89250121
32,35.25082091
32,42.57240313
32,34.40384278
32,40.82781664
44,40.03844165
44,41.67617947
44,41.86328249
44,42.07723357
44,44.52549898
44,34.34948637
44,42.64758582
44,40.35783803
44,35.60530102
44,42.19454492
42,33.40616278
42,34.95321349
42,31.50753373
42,40.18562835
42,37.04528711
42,38.4571196
42,44.66683451
42,36.25105091
42,36.75979575
42,40.22039902
42,38.25833613
42,37.99699692
40,54.34640481
36,53.23988899
36,33.92711097
36,35.43044511
36,33.8742269
36,33.2479733
36,32.66348039
36,35.5438597
36,36.71017131
36,30.34212805
36,29.93706274
62,54.28317453
62,67.74082663
62,64.9773041
62,71.8784151
62,58.05931039
62,53.73449633
62,65.65221436
62,62.63391361
62,60.45502366
62,60.46559706
62,53.12622614
62,54.36362426
26,33.78460919
46,38.88488961
46,39.99607889
46,39.99010498
46,46.34668469
46,41.61339174
46,42.95160108
46,47.75068121
46,47.07214722
46,45.27688315
46,37.66065574
46,43.84701862
30,30.04806456
30,39.21686681
30,27.95669455
30,25.32199747
30,27.99836756
30,51.90987868
30,27.7041744
30,27.40953954
30,25.3525268
30,25.8469037
30,28.04752902
30,27.21585844
30,29.51728327
30,30.42750634
30,37.67033907
30,26.12813291
30,32.72264327
18,44.19268254
18,42.37651073
18,47.88201728
30,35.14546494
30,35.71408827
30,36.24021857
30,40.11717368
30,32.60425654
30,31.76406295
30,39.36417087
30,40.30733054
30,30.694265
30,30.50474051
30,32.5972297
30,31.72604532
30,31.04620652
30,31.88243253
26,33.92577644
26,28.71213589
26,33.9082832
26,36.78894347
26,31.45508653
26,25.86828793
26,28.1127944
26,26.92962136
38,41.11686126
43,38.24146845
43,44.2051238
43,37.71041036
43,41.53700819
43,41.64261055
43,42.24798977
43,38.29908352
43,39.54409033
43,36.14232588
43,37.73490653
43,44.44326043
21,57.39701476
21,38.45091303
21,28.89535153
21,26.72577835
21,25.76498703
21,21.01834324
21,22.78162188
21,27.55903758
21,25.52544266
21,19.7135955
21,18.69803776
21,28.97190112
21,23.63099958
21,20.18717454
21,22.72584491
21,22.84772396
41,38.35147293
41,40.4315438
41,40.81239793
41,45.409524
41,47.73350096
41,43.85364083
41,43.58103418
41,43.73894983
41,42.60339381
41,42.24154402
41,44.19324317
41,45.35944176
41,39.49531816
24,26.08613655
24,25.91935204
24,29.54301221
24,21.01479646
24,22.9951856
24,30.03309987
24,28.56038624
24,24.52843996
24,23.6292904
24,25.68950298
24,32.54647133
24,21.57259027
24,36.55148322
24,19.22724256
24,17.92224111
24,22.62772099
24,23.32052384
24,34.01709962
24,22.14028958
24,25.82235502
22,38.37385085
22,42.16862885
22,62.89432754
22,36.11722543
22,38.93127856
22,38.36525918
22,39.21113903
22,28.58606751
22,21.448908
22,19.96890767
22,34.98832727
22,20.27591674
22,23.41272258
22,20.14723397
22,41.32794412
22,39.76708734
22,40.74106357
22,54.35163903
22,40.37983619
22,48.13676451
40,37.23434081
40,35.97767509
40,44.50206885
40,37.0602183
40,32.8356997
40,35.41380325
40,37.62991901
40,36.76923666
40,41.66815048
40,35.79249538
40,35.86111175
40,40.67168133
40,36.05671567
40,36.15825886
40,38.00419939
55,48.38748119
55,42.82775636
55,50.73967636
55,49.84937622
55,51.14765423
55,54.6957573
55,54.07586246
55,50.50063297
55,40.70203166
55,50.80551044
55,53.10719955
55,49.98843525
55,38.47902851
55,54.73211495
44,44.77360967
44,44.22268479
44,43.24930973
44,44.66458801
44,43.35025225
44,44.51788228
44,44.76104186
44,44.66295614
44,33.74417836
44,41.58042195
44,43.94295755
44,45.16693091
44,41.84020098
44,43.23249361
44,45.1343595
44,44.44961146
44,44.58834771
44,44.06644367
44,42.14805018
44,45.24019588
44,43.6342103
44,45.56159264
44,45.22313244
57,42.35319321
57,48.53724265
57,49.37016468
57,49.63458871
57,49.12419559
57,52.0821667
57,52.9871523
57,35.77636919
57,41.63928844
57,50.13164399
57,44.85357202
57,56.94399547
57,51.54432221
57,50.68205372
28,28.55514017
28,33.16305703
28,30.26359644
28,35.92245412
28,38.06645405
28,32.14255292
28,32.92430315
28,34.72644401
28,39.97435992
28,34.44288969
25,38.64632008
62,55.1287743
62,66.33318491
62,59.82022911
62,59.42788467
62,60.76540327
62,61.15572296
62,61.37870867
62,58.59749292
62,53.35268566
62,58.16622931
62,59.23368382
62,58.33691759
56,49.15096637
56,50.9331997
56,48.69478697
56,54.70665639
56,49.79847917
56,56.27655119
56,52.95960018
56,55.71643336
56,57.59078025
56,56.96430408
56,53.90027569
56,57.7962868
56,51.46806811
74,68.39608993
74,79.61992256
74,71.32494313
74,61.47123701
74,77.97653201
74,76.0728981
74,62.39358627
74,67.69327844
74,62.76971538
74,78.51630083
74,68.92508965
74,68.62983636
74,74.03792464
74,76.97536074
74,76.19731414
74,74.32757835
74,66.57014288
74,69.91988898
74,60.09771793
74,67.41890918
74,49.07316745
75,68.14856197
35,47.09535326
19,46.36316673
19,46.88664257
19,24.72947342
19,27.12755073
19,18.10916304
19,20.09235006
19,21.67601773
19,21.88133947
19,23.21859924
19,27.07743294
19,37.30447088
19,29.28747238
19,23.12336639
19,20.24741555
19,28.56273249
19,24.55243173
19,26.10525899
19,30.31134046
19,10.87189259
19,11.94119661
19,22.05969976
19,27.90847603
19,35.51363041
19,33.26591365
19,40.76626558
19,26.34425021
29,47.52999522
29,48.50525304
29,45.74391411
29,29.6038702
29,29.46195008
29,30.68082066
29,33.11299547
29,28.81015786
29,23.88605837
29,22.39497594
29,27.00762847
29,22.59956838
29,25.10026396
29,24.63435669
29,20.32642857
29,28.96173076
29,31.07900376
29,29.68970135
29,25.43058121
29,27.74432954
29,56.25210761
29,33.7865802
29,39.18395271
29,34.78882166
29,54.66951758
26,34.33762296
26,24.41831067
26,31.60661357
26,27.33309258
26,28.2926201
26,30.74996857
26,37.59159765
26,23.75122525
26,36.54070819
26,30.91639323
51,53.24220653
51,54.69907951
51,52.12923322
51,52.92691877
51,53.60525723
51,50.52554131
51,48.30133644
51,50.75686182
51,52.39034156
51,54.08693854
51,51.3909211
51,55.50505644
51,53.13881957
51,54.65311951
51,54.07560318
51,52.1532946
51,44.79473261
51,48.45201787
51,49.24032182
51,53.76235153
51,49.24807535
51,52.61740545
51,44.17161401
51,49.15678517
61,41.88389808
61,41.18538502
61,45.52504443
61,47.66041463
61,40.02042343
61,46.11827177
61,50.08300818
61,54.3638094
61,58.19215687
61,58.31235817
61,59.58044123
32,34.63004727
32,26.8428299
32,27.9772836
32,24.35263737
32,30.79716573
32,40.62818406
32,33.48698399
32,44.01007993
32,30.05091854
32,47.09733469
32,31.7436693
32,33.03222973
32,37.48459732
32,38.05039722
29,32.08051241
29,29.95198571
29,27.54154858
29,32.69433036
29,25.94516207
29,27.89491139
29,27.01126244
29,31.00387082
29,38.21395098
29,30.72963866
29,31.31009253
29,35.58833104
29,35.56235624
29,36.18254337
39,39.89423822
25,61.69716753
25,32.25709991
25,32.86662805
25,24.11297177
25,33.73799033
25,28.42345366
25,35.88958048
25,22.76515306
25,26.84422015
25,19.61698476
25,25.96737986
25,33.74068518
25,21.31820498
25,24.10696622
25,22.54222296
25,25.34383273
25,26.21156212
25,27.26963302
23,33.50690445
23,27.52486303
23,24.50327842
23,22.89963695
23,34.69833758
23,22.23149772
23,22.90845576
23,18.54982682
23,20.12141506
23,28.71666385
23,23.94002359
23,20.4643512
23,22.51291131
23,26.38506855
23,23.96090598
23,20.19377795
23,32.1056472
23,22.28146303
23,26.38742368
23,25.59392936
23,24.64187485
23,38.91075279
23,27.8483076
23,26.7215298
23,25.46791247
23,24.43726118
23,25.36129351
23,19.36055556
23,19.23966809
23,19.41551154
23,21.73615464
23,21.40618996
23,22.41257441
23,17.68301126
23,27.23271318
23,34.37640958
23,24.03928803
22,38.43309683
56,46.19382374
21,22.12270785
21,18.66375333
21,30.19390777
21,27.20301648
21,24.0357751
21,19.07251083
21,27.07807598
21,27.68351881
21,30.20630039
21,33.53231143
21,29.76464364
35,37.27265427
35,33.99984106
35,39.95541521
35,48.20390062
35,34.74815224
35,41.01201566
35,37.47703409
40,45.50689328
42,56.19124314
40,44.9913044
34,47.13167027
39,41.66348638
36,28.24447895
55,48.47276924
52,52.09899079
61,52.83733555
39,50.12081461
40,41.20651657
33,50.54616294
39,45.11769092
36,51.45789059
49,52.50857515
40,38.68594223
37,45.16449396
39,45.54920927
36,37.81917053
43,42.85017578
45,40.75494769
45,54.50636362
51,61.15744355
42,57.9812096
45,46.3724694
45,29.03646072
52,30.5524406
48,52.66673997
41,23.46118353
36,37.22196474
40,49.95036876
29,37.56599731
24,38.9568081
25,38.56907507
28,51.97523011
55,28.12929082
30,37.24239323
29,42.83698759
34,39.45426697
51,47.91987066
34,37.40707195
58,43.35546062
48,37.32801626
28,37.36844969
37,38.72705183
72,52.09629092
48,45.15415264
55,45.20806908
18,29.21314817
38,50.5928532
67,46.57384959
56,43.96817487
50,50.86177165
57,41.10733933
18,35.90052487
59,39.26846435
25,53.04017431
57,49.60446619
57,47.51855011
37,40.07675596
37,37.28118387
19,44.21779024
22,48.99702368
42,37.09187797
45,36.12341757
48,48.18263235
52,36.91943633
52,35.45207916
18,43.35465084
34,36.23349147
33,39.78958211
36,41.05274861
36,39.64160564
45,38.58143385
42,36.63371459
19,35.82127704
20,31.82364575
18,29.0145981
50,42.61041754
49,32.53541264
25,38.47354271
51,48.30794549
50,40.4374365
26,33.30363335
24,38.74732978
35,41.37998102
47,35.53522517
23,48.84413901
59,42.22111188
49,37.86387675
36,47.93629445
39,29.81852244
26,36.9444094
47,38.02369213
46,41.50153231
21,38.66625402
54,50.68130052
61,60.23980237
24,40.04382639
38,41.66965959
48,44.32194654
52,48.8868894
39,50.23523624
32,35.74112207
53,54.67896968
29,43.24509711
46,37.18929768
58,46.5999583
37,42.52460135
46,43.00469393
18,35.20857648
57,34.5842372
29,33.9856806
55,43.29288175
31,37.89916386
34,41.34448149
30,49.43161741
47,42.70710736
49,31.08234383
18,36.39563073
32,53.61030648
59,40.3770608
29,43.69261655
34,32.59665377
25,40.92036322
22,48.77999038
25,39.48317117
35,40.9463418
56,37.78435125
20,31.06458801
25,34.39732276
28,31.98750458
28,41.2495669
27,34.64786526
40,37.40517575
60,51.04430311
59,52.78302961
29,49.96524954
25,40.46510341
38,36.89811661
34,41.44522898
31,30.70307275
35,45.31325954
74,59.2261951
45,45.53998597
58,49.33432106
51,47.79151036
48,35.35886101
55,43.85878068
47,52.4736083
61,44.78046611
47,36.48245899
33,33.62365475
42,47.47438342
51,43.88088503
49,47.69499121
21,43.74698427
61,52.19953177
36,33.16537389
46,29.33361859
21,35.80428635
55,49.72859205
51,51.73459678
45,44.52171231
64,53.02299239
26,35.3552646
37,56.01459008
60,51.10846938
42,49.38111459
63,62.8394919
43,46.77619323
23,24.27526009
22,45.41225448
26,41.10549587
46,43.00628533
42,44.00042797
47,48.38000849
50,38.19053048
53,47.62519266
43,37.70314077
27,47.18033839
65,55.93362333
36,35.03189244
37,46.22961896
18,29.50866468
67,55.81590579
38,46.87069685
37,44.15858352
41,44.25143851
43,51.24121168
27,41.81222394
27,42.11651378
53,49.30221095
35,28.09115607
39,51.24676282
57,53.34017057
71,56.4616013
46,30.21046519
36,31.26875356
50,50.36419416
23,44.84846405
43,43.49835616
48,45.14687313
34,43.45513118
43,39.99976436
56,47.88493937
27,45.81548053
69,41.63040912
48,54.32805687
31,48.8988678
61,56.54580726
42,34.18246132
52,55.31515786
55,56.75751851
51,51.41299524
50,47.23029783
43,40.7323889
35,51.75450168
45,46.19481835
34,53.21720431
66,45.02079364
44,43.20553688
58,41.33048552
45,45.43184417
45,42.07133015
18,47.88073728
25,27.90843316
25,36.5968119
72,55.26698755
47,51.88345324
25,30.73494385
24,43.07819567
32,27.8942802
51,44.80586908
50,44.8671583
39,51.25013761
53,47.63062606
27,35.20999556
36,41.56387182
44,44.8627213
35,41.30028385
20,33.33105872
34,34.60733313
36,43.17932463
59,48.88060657
43,48.90219232
60,62.21160738
47,38.85554165
26,48.10777875
44,43.07048543
41,35.48802032
32,25.04312171
47,42.27159758
65,39.33606791
53,48.05806642
52,46.91186321
40,23.64230985
56,53.71851379
55,57.29621889
49,40.33032247
28,41.22327579
60,49.61821843
35,37.44545763
44,40.24510589
47,46.67946245
46,44.15006647
49,50.19683538
56,31.1070193
52,48.30991333
30,41.37267912
49,33.61574962
63,56.24605811
43,38.06041133
72,54.11946759
29,28.31652129
44,41.62345051
57,56.38164602
44,53.00204896
40,26.49080855
53,42.82544907
51,36.27443339
29,40.67158145
34,43.71218548
28,49.91336305
32,32.08731049
30,48.41331547
36,24.18359736
29,31.70348052
37,42.67950081
51,47.72791358
59,52.63806527
27,36.8110635
32,26.69512694
30,39.54183924
61,37.3965271
35,34.47035216
56,56.16423111
45,51.99249351
32,37.51715422
44,53.31540198
61,46.7038179
40,50.1934467
59,40.45012023
30,46.07660664
50,37.975729
51,45.13961191
44,48.32674695
63,44.98607216
45,46.85630022
42,42.17795233
58,54.71232203
61,48.31663743
39,41.53631706
47,44.46520408
50,44.00274248
57,46.91145197
44,35.71898083
58,49.59176856
56,34.49555376
53,40.78696941
60,56.94172369
58,42.7939657
50,43.41712777
22,36.00191173
51,50.34971133
75,64.13923947
48,26.75850488
34,38.10603545
49,51.64286562
45,52.75376391
72,60.02745142
64,50.78369352
47,42.25483258
21,23.30824035
57,34.42175136
60,47.30865806
61,60.84108064
50,31.83424119
26,47.16166441
60,42.70045049
42,43.80125074
48,40.05345667
57,51.46765877
55,49.84334597
58,46.33870941
45,54.11506537
27,46.93405267
60,41.12946062
49,45.33665559
81,53.6905003
73,52.2225852
30,42.34978578
35,42.94289106
49,47.7027812
27,35.95343371
73,43.03031294
56,53.68492214
25,41.04265983
48,40.67987975
66,52.9929119
46,49.26246218
22,27.99914046
58,50.04635565
29,31.31892072
54,46.87333304
30,32.79696195
41,34.35879247
74,54.19811222
74,63.7088656
60,51.28671286
28,40.4681464
51,42.59512795
53,57.70093425
46,53.43841984
64,49.18199902
42,46.06307938
42,48.59469429
54,45.05670599
55,46.38439209
54,45.18136749
51,30.7324037
51,44.71614414
51,41.44596239
49,57.35044892
44,40.54364191
44,46.49583753
62,46.068229
46,47.84439892
22,32.72753809
42,42.87146851
42,44.1678267
23,51.30822147
23,23.74254482
56,51.90015358
36,33.67646385
47,47.72895129
25,23.36457208
34,32.70075497
57,53.33692907
31,39.34201881
43,51.25303447
33,48.12479528
57,50.30149082
48,59.67470645
58,48.31286506
74,50.99231799
31,33.54183665
49,30.83828555
30,23.73609023
18,25.36438004
24,44.98939391
49,52.7082166
46,47.33575482
45,39.76170557
59,48.10897492
26,32.10787463
43,53.21241941
50,49.05425049
49,40.64790234
39,36.04844652
32,35.91256045
50,48.47157065
34,52.22838447
55,45.62443894
45,40.66330568
70,54.82291255
51,41.98052549
40,41.84774675
45,44.21197125
35,36.5550881
26,43.6357845
55,49.2586025
25,41.74635989
37,56.79734629
38,39.6732464
54,55.62985271
59,49.90229115
27,33.96143082
26,43.00702719
27,50.09353345
43,42.95833625
20,36.8127513
41,46.73533013
34,36.15268126
64,52.49063207
65,58.98077041
18,49.07343387
66,46.78230208
40,44.53503805
51,49.70702134
72,41.41381892
36,40.7171413
63,49.64374033
31,38.47083256
50,36.60597342
70,47.63915714
45,37.3442617
30,42.45954482
56,32.92720201
65,49.72609079
20,35.96854018
35,49.5579783
24,41.96637067
28,34.2386835
34,40.14791716
31,30.42224301
40,37.57698053
53,55.16422612
50,28.20394259
39,37.35862692
41,46.26469844
39,34.75417706
29,36.46773406
51,39.27425065
38,41.5460819
49,50.10086603
49,50.34377388
30,31.75832027
55,45.34781068
43,48.50694427
54,46.03595902
24,44.87413119
41,39.69180044
42,51.62403884
19,20.02078537
45,46.10449687
61,46.64584227
51,45.04334591
66,44.81364023
35,32.17031547
40,42.5286148
24,40.36955261
42,46.96135644
62,45.88048183
62,50.40176332
24,39.17732703
52,44.24518847
19,44.01240083
27,46.84352399
48,53.17655107
73,51.18255041
22,31.36245987
52,46.88906294
28,46.47117348
64,48.56982988
46,45.83244292
53,46.28606854
36,34.75987508
28,30.83558443
34,51.83357006
47,43.09319026
32,33.58450902
68,50.63274615
64,53.58543249
44,51.25990429
47,49.81641183
41,52.0002908
32,44.76432734
34,45.98112077
37,36.5831851
50,37.56238658
54,47.09105658
63,27.93253781
39,30.85258338
43,46.21581982
68,51.53311134
51,46.69334199
51,44.67903922
66,55.30823371
64,49.66674432
48,51.21406978
48,39.05265933
48,48.797347
48,46.18011918
62,36.24311675
49,42.41073297
32,39.50027914
40,30.48667127
21,38.19967322
41,45.51201481
18,31.00572165
65,49.76526353
63,46.35268144
62,56.38448375
48,44.83243924
37,49.16359585
35,46.11938331
33,40.15014965
46,44.4830372
44,47.95032609
49,52.57154231
33,40.99389218
52,42.98740461
57,61.97195038
37,40.04444707
46,43.33939031
35,44.1278211
41,42.1719866
44,47.28711305
53,54.61063435
33,43.89247538
62,48.2370628
35,41.44149098
72,56.90983049
63,44.53918825
59,56.15712376
56,46.1753913
36,42.91871763
45,52.14471245
31,43.55557643
67,42.59829786
42,40.51784548
40,35.72499856
35,37.08325914
41,33.76061019
37,51.74213716
